iter	Logloss
7570	0.01112703926
7571	0.01112072382
7572	0.01111507632
7573	0.0111140292
7574	0.01111312242
7575	0.0111114725
7576	0.01111146591
7577	0.01111143729
7578	0.01110987858
7579	0.01109426113
7580	0.01109414807
7581	0.01109349524
7582	0.01109349405
7583	0.01109146038
7584	0.01109131894
7585	0.01109127414
7586	0.01109126713
7587	0.01109126431
7588	0.01109126338
7589	0.01109126338
7590	0.01109126276
7591	0.01109124779
7592	0.01109116507
7593	0.01109011241
7594	0.01108319188
7595	0.011081793
7596	0.01107642384
7597	0.01107240891
7598	0.01107240132
7599	0.01107183824
7600	0.0110699164
7601	0.0110689896
7602	0.01106373521
7603	0.01106258395
7604	0.01106257751
7605	0.0110625682
7606	0.01106246834
7607	0.01105912721
7608	0.01105891729
7609	0.01105881442
7610	0.01105881394
7611	0.0110588044
7612	0.01105880237
7613	0.01105523284
7614	0.01105274946
7615	0.01105273933
7616	0.01105271921
7617	0.0110525624
7618	0.01105161699
7619	0.01104912459
7620	0.0110438785
7621	0.01104386071
7622	0.01104373333
7623	0.01104096778
7624	0.01103870489
7625	0.01103406829
7626	0.01103375085
7627	0.01103374707
7628	0.01103343635
7629	0.01103343635
7630	0.01103343357
7631	0.01103343267
7632	0.01103064019
7633	0.01103063101
7634	0.01103037527
7635	0.01102450335
7636	0.01102353596
7637	0.01101937879
7638	0.01101649451
7639	0.01101419666
7640	0.01101411328
7641	0.01101392428
7642	0.01101391891
7643	0.01101389278
7644	0.01101388985
7645	0.01101203011
7646	0.01101203011
7647	0.01101200674
7648	0.0110070751
7649	0.01100156107
7650	0.01099978538
7651	0.0109997831
7652	0.01099977756
7653	0.01099870713
7654	0.0109987038
7655	0.01099870303
7656	0.01099657047
7657	0.01099656465
7658	0.01099619963
7659	0.01099619663
7660	0.01098753404
7661	0.01098586006
7662	0.01098149355
7663	0.01097246099
7664	0.01096889723
7665	0.01096889051
7666	0.01096888564
7667	0.01096564657
7668	0.01096564198
7669	0.01096234045
7670	0.010958981
7671	0.0109584202
7672	0.01095805077
7673	0.01095790746
7674	0.01095630685
7675	0.01095607518
7676	0.01095564373
7677	0.01095461156
7678	0.0109532086
7679	0.01095316996
7680	0.01094926763
7681	0.01094621826
7682	0.01094621632
7683	0.01094621605
7684	0.01094618741
7685	0.01094617992
7686	0.01094302297
7687	0.01094264777
7688	0.01094263664
7689	0.01093749532
7690	0.01093749269
7691	0.01093527537
7692	0.01093526344
7693	0.01093525192
7694	0.01093449544
7695	0.01093449284
7696	0.01093287193
7697	0.01092851168
7698	0.01092843455
7699	0.01092787745
7700	0.01092633998
7701	0.01092466658
7702	0.01091995351
7703	0.01091994966
7704	0.01091983775
7705	0.01091982998
7706	0.01091977625
7707	0.0109163148
7708	0.01091566673
7709	0.01091566096
7710	0.01091294523
7711	0.01091285712
7712	0.01091284607
7713	0.01091200754
7714	0.01091141236
7715	0.01091092257
7716	0.01090568366
7717	0.01090567887
7718	0.01090358762
7719	0.01090358078
7720	0.01090210829
7721	0.01089797436
7722	0.01089714582
7723	0.01089569518
7724	0.01089169386
7725	0.01088765256
7726	0.01088386334
7727	0.01088373132
7728	0.0108795319
7729	0.01087818514
7730	0.01087587733
7731	0.01087581807
7732	0.01087335892
7733	0.01087229542
7734	0.01086810348
7735	0.01086443999
7736	0.01086400049
7737	0.01086399201
7738	0.01086202557
7739	0.01085900744
7740	0.01085809811
7741	0.01085141624
7742	0.01085001208
7743	0.01084924631
7744	0.0108482558
7745	0.01084775165
7746	0.01084774314
7747	0.01084724244
7748	0.01084714355
7749	0.0108458557
7750	0.01084296456
7751	0.01083428736
7752	0.01082957743
7753	0.01082957275
7754	0.0108295594
7755	0.01082955629
7756	0.01082955319
7757	0.01082357576
7758	0.01082357465
7759	0.01082125124
7760	0.01082111974
7761	0.01082110397
7762	0.01082107961
7763	0.010821077
7764	0.01082107438
7765	0.01082106799
7766	0.01082105063
7767	0.01082102621
7768	0.01081949669
7769	0.01081942512
7770	0.01081931218
7771	0.01081772344
7772	0.01081478114
7773	0.01081375814
7774	0.0108136199
7775	0.01081348043
7776	0.01081291942
7777	0.0108120025
7778	0.01080742574
7779	0.01080742107
7780	0.01080741746
7781	0.01080733388
7782	0.01080727603
7783	0.01080727333
7784	0.01080726576
7785	0.01080719572
7786	0.01080633423
7787	0.01080632269
7788	0.01080627413
7789	0.01080626743
7790	0.01080468619
7791	0.01080302463
7792	0.01080302463
7793	0.01079891337
7794	0.01079729546
7795	0.01079533927
7796	0.01079533026
7797	0.01079524358
7798	0.01079514887
7799	0.01079481362
7800	0.01079481322
7801	0.01079481145
7802	0.01079481009
7803	0.01079480823
7804	0.01079473414
7805	0.01079465286
7806	0.01079464249
7807	0.01079464226
7808	0.01079418499
7809	0.01079402456
7810	0.01079025018
7811	0.01079024781
7812	0.01079024339
7813	0.01079023289
7814	0.01079004196
7815	0.01079003976
7816	0.01079001501
7817	0.01079001139
7818	0.01079001084
7819	0.01079000787
7820	0.01078999561
7821	0.01078652158
7822	0.01078615168
7823	0.01078439355
7824	0.01078304466
7825	0.01078219204
7826	0.01078216627
7827	0.01078214937
7828	0.01078141219
7829	0.0107814053
7830	0.01078140177
7831	0.01078140077
7832	0.01078139394
7833	0.01078139196
7834	0.0107813505
7835	0.01078133964
7836	0.01078133514
7837	0.01078127293
7838	0.01078123921
7839	0.01078123714
7840	0.01077746978
7841	0.01077604085
7842	0.01077603759
7843	0.01077601339
7844	0.01077598217
7845	0.01077597984
7846	0.01077210231
7847	0.01077209582
7848	0.01077204155
7849	0.01077142892
7850	0.01076996187
7851	0.01076995766
7852	0.01076820767
7853	0.0107682016
7854	0.01076818936
7855	0.01076462471
7856	0.01076405884
7857	0.01076156709
7858	0.01076156062
7859	0.01076155783
7860	0.01075965644
7861	0.01075792913
7862	0.01075660156
7863	0.01075659619
7864	0.0107551293
7865	0.01075199804
7866	0.01075197321
7867	0.01075196285
7868	0.01074816341
7869	0.01074495659
7870	0.01074374539
7871	0.01073794074
7872	0.01073793793
7873	0.01073534244
7874	0.01073533436
7875	0.01073532555
7876	0.01073531267
7877	0.01073111483
7878	0.0107307389
7879	0.01073073778
7880	0.01073066571
7881	0.01073010821
7882	0.01072976579
7883	0.01072974184
7884	0.01072973935
7885	0.01072636135
7886	0.01072635463
7887	0.01072635206
7888	0.01072631946
7889	0.01072310779
7890	0.01071794105
7891	0.01071445508
7892	0.01071402411
7893	0.01071401317
7894	0.01071351311
7895	0.01071196892
7896	0.01070459397
7897	0.01070331356
7898	0.01070035028
7899	0.01069774459
7900	0.01069773757
7901	0.01069521719
7902	0.01069521386
7903	0.01069392188
7904	0.01068924453
7905	0.01068922435
7906	0.01068605085
7907	0.01068604579
7908	0.01068209754
7909	0.0106817444
7910	0.01068173575
7911	0.01068065404
7912	0.01068065302
7913	0.01068056377
7914	0.01068050776
7915	0.01068049968
7916	0.01068049165
7917	0.01067513871
7918	0.01067194635
7919	0.01067192277
7920	0.01067160735
7921	0.01066873297
7922	0.01066872533
7923	0.010665353
7924	0.0106609766
7925	0.01065842916
7926	0.0106584263
7927	0.01065839815
7928	0.01065838901
7929	0.01065836507
7930	0.01065792653
7931	0.01065792348
7932	0.01065791221
7933	0.0106572916
7934	0.01065729015
7935	0.01065728818
7936	0.01065727618
7937	0.01065584417
7938	0.0106527506
7939	0.01065051745
7940	0.01064583961
7941	0.01064578804
7942	0.01064318784
7943	0.01064317657
7944	0.01064270519
7945	0.01064093761
7946	0.0106409352
7947	0.01064045163
7948	0.01064044888
7949	0.01064041598
7950	0.01064041422
7951	0.01064041301
7952	0.01063707011
7953	0.01063515034
7954	0.01063268497
7955	0.01062965397
7956	0.01062964555
7957	0.01062963919
7958	0.01062963864
7959	0.0106296355
7960	0.01062962657
7961	0.01062962542
7962	0.01062962179
7963	0.01062957492
7964	0.0106282594
7965	0.01062825361
7966	0.01062816582
7967	0.01062816582
7968	0.01062815407
7969	0.01062815048
7970	0.01062814204
7971	0.01062473187
7972	0.01062119865
7973	0.01062119819
7974	0.01062119607
7975	0.01062119349
7976	0.01062112929
7977	0.01062112079
7978	0.0106211123
7979	0.01062111124
7980	0.01062110145
7981	0.01062109287
7982	0.01062109276
7983	0.01062102708
7984	0.01062098207
7985	0.01062095739
7986	0.01061847283
7987	0.01061845331
7988	0.01061845331
7989	0.01061772701
7990	0.01061772462
7991	0.01061770503
7992	0.01061752338
7993	0.01061597517
7994	0.01061595537
7995	0.01061384299
7996	0.01061256737
7997	0.01061248131
7998	0.01061247997
7999	0.01061247674
8000	0.01061242655
8001	0.01061115174
8002	0.01061114963
8003	0.01061019197
8004	0.01060967466
8005	0.01060964825
8006	0.01060915155
8007	0.01060907385
8008	0.01060448063
8009	0.01060251364
8010	0.01060250923
8011	0.01060249631
8012	0.01060041532
8013	0.0105977618
8014	0.01059183003
8015	0.01058865813
8016	0.01058694329
8017	0.01058346908
8018	0.01058231799
8019	0.01058231259
8020	0.01058207239
8021	0.01058142971
8022	0.01057970733
8023	0.01057968982
8024	0.01057928187
8025	0.01057927224
8026	0.01057926482
8027	0.01057925774
8028	0.0105759028
8029	0.01057589269
8030	0.01057588108
8031	0.01057588081
8032	0.0105757664
8033	0.01057572677
8034	0.01057486415
8035	0.01057475865
8036	0.01057433417
8037	0.01057432522
8038	0.01057432042
8039	0.01057354116
8040	0.01057123605
8041	0.01057116527
8042	0.01057116248
8043	0.01057116109
8044	0.01057115434
8045	0.01057115312
8046	0.0105709764
8047	0.01056980043
8048	0.01056754899
8049	0.01056751336
8050	0.01056724919
8051	0.01056479262
8052	0.01056284558
8053	0.01055769091
8054	0.01055417869
8055	0.01055328011
8056	0.0105464489
8057	0.0105464401
8058	0.01054643289
8059	0.01054599807
8060	0.01054597562
8061	0.010542272
8062	0.01054225538
8063	0.01054007585
8064	0.01053701066
8065	0.01053201093
8066	0.01052458561
8067	0.01052009131
8068	0.01052006618
8069	0.01051779195
8070	0.01051779
8071	0.01051776514
8072	0.0105167651
8073	0.01051395492
8074	0.01051394885
8075	0.01051144941
8076	0.01051144075
8077	0.01051143979
8078	0.01051142903
8079	0.01051142795
8080	0.01051140649
8081	0.01051139478
8082	0.01051139371
8083	0.01051136579
8084	0.0105113607
8085	0.01050973619
8086	0.01050971199
8087	0.010509675
8088	0.01050966783
8089	0.01050958214
8090	0.01050956097
8091	0.01050953249
8092	0.01050641236
8093	0.0105038174
8094	0.01050381121
8095	0.01049860299
8096	0.01049526402
8097	0.01049526182
8098	0.01049429565
8099	0.01049429384
8100	0.01049429162
8101	0.01049351738
8102	0.01049351626
8103	0.01049334559
8104	0.01049334466
8105	0.01049333081
8106	0.01049007744
8107	0.01049006325
8108	0.01048998347
8109	0.01048992594
8110	0.01048992079
8111	0.01048991906
8112	0.01048991314
8113	0.01048680905
8114	0.01048447417
8115	0.01048145091
8116	0.01048143419
8117	0.01048143274
8118	0.0104814192
8119	0.01047934146
8120	0.01047692381
8121	0.01047224479
8122	0.01047224211
8123	0.01047223112
8124	0.01047159349
8125	0.01047158102
8126	0.010471567
8127	0.01046637088
8128	0.01046423754
8129	0.01046423129
8130	0.01046420339
8131	0.01046419311
8132	0.01046418553
8133	0.01046097472
8134	0.01046089245
8135	0.01046079166
8136	0.01045785651
8137	0.01045526779
8138	0.01045090334
8139	0.01045090199
8140	0.01045089383
8141	0.01045088474
8142	0.01045030286
8143	0.01045028654
8144	0.01045026872
8145	0.01044914875
8146	0.01044914875
8147	0.01044913199
8148	0.01044912852
8149	0.01044911537
8150	0.01044906437
8151	0.01044906284
8152	0.01044905273
8153	0.01044905057
8154	0.01044899645
8155	0.01044897574
8156	0.01044896316
8157	0.01044865434
8158	0.01044865176
8159	0.01044787152
8160	0.01044786558
8161	0.01044785806
8162	0.01044785275
8163	0.01044784602
8164	0.01044784102
8165	0.01044615763
8166	0.01044376463
8167	0.01044375506
8168	0.01044374787
8169	0.01044370931
8170	0.01044216039
8171	0.01044213657
8172	0.01044213391
8173	0.01043928962
8174	0.01043719967
8175	0.0104356462
8176	0.01043564557
8177	0.0104314149
8178	0.01042879918
8179	0.01042879684
8180	0.01042655006
8181	0.01042654637
8182	0.01042520541
8183	0.01042138504
8184	0.0104157339
8185	0.01040936901
8186	0.01040936104
8187	0.0104093523
8188	0.01040900974
8189	0.01040900537
8190	0.01040899065
8191	0.01040897852
8192	0.01040325235
8193	0.0104032375
8194	0.01040321796
8195	0.01040321356
8196	0.01040320733
8197	0.01040319718
8198	0.01040159293
8199	0.01040156254
8200	0.01040155491
8201	0.01039912323
8202	0.0103963939
8203	0.01039638604
8204	0.01039638454
8205	0.0103963742
8206	0.01039634549
8207	0.01039627523
8208	0.0103961309
8209	0.01039613037
8210	0.0103938534
8211	0.01039383778
8212	0.01039383686
8213	0.01039383553
8214	0.0103938333
8215	0.01039383222
8216	0.01039381758
8217	0.01039377111
8218	0.01039344756
8219	0.01039344325
8220	0.0103914838
8221	0.01038610342
8222	0.0103860771
8223	0.01038582818
8224	0.01038581676
8225	0.01038382834
8226	0.01037974015
8227	0.01037754393
8228	0.0103775356
8229	0.01037532265
8230	0.0103728727
8231	0.01036529412
8232	0.01036429803
8233	0.01036428938
8234	0.01036428386
8235	0.01035657348
8236	0.01035653461
8237	0.01035522802
8238	0.01035121458
8239	0.01035121204
8240	0.01035120952
8241	0.01035082718
8242	0.010350826
8243	0.0103500443
8244	0.01035003358
8245	0.01034999116
8246	0.01034993485
8247	0.01034993096
8248	0.01034847777
8249	0.01034847315
8250	0.01034847315
8251	0.01034845979
8252	0.01034845912
8253	0.01034845482
8254	0.01034786009
8255	0.01034738548
8256	0.01034735817
8257	0.01034735568
8258	0.01034734223
8259	0.01034659595
8260	0.01034287105
8261	0.01034286357
8262	0.01034284592
8263	0.01034281109
8264	0.01034280937
8265	0.01034126186
8266	0.01033776002
8267	0.01033775174
8268	0.01033774413
8269	0.0103377386
8270	0.01033599344
8271	0.0103314805
8272	0.01033146721
8273	0.01033140355
8274	0.01033136774
8275	0.01032922219
8276	0.01032661826
8277	0.01032412399
8278	0.01032303538
8279	0.01032174736
8280	0.01032080297
8281	0.01032079395
8282	0.01031565266
8283	0.01031198202
8284	0.01031177624
8285	0.01031177441
8286	0.01031177423
8287	0.01031176667
8288	0.01031176005
8289	0.01031105539
8290	0.01031105304
8291	0.01031104832
8292	0.01031102605
8293	0.01031101827
8294	0.01031101687
8295	0.0103110141
8296	0.01031100705
8297	0.01031057095
8298	0.01031056904
8299	0.01031056508
8300	0.010310554
8301	0.01030881079
8302	0.01030880845
8303	0.01030880404
8304	0.01030880196
8305	0.01030424462
8306	0.01030423168
8307	0.01030260562
8308	0.01029862856
8309	0.01029526071
8310	0.01029355286
8311	0.01029352595
8312	0.01029285712
8313	0.01029285589
8314	0.01028552958
8315	0.01028257981
8316	0.01028058327
8317	0.01028058087
8318	0.0102805783
8319	0.01028057286
8320	0.01027957912
8321	0.01027957788
8322	0.01027957597
8323	0.01027737975
8324	0.01027340245
8325	0.01027339725
8326	0.01027126009
8327	0.01027011653
8328	0.01026782362
8329	0.01026586153
8330	0.0102658604
8331	0.01026585452
8332	0.0102646253
8333	0.01026303964
8334	0.01026110601
8335	0.01025786087
8336	0.01025370554
8337	0.01024795955
8338	0.01024413894
8339	0.01024413864
8340	0.01024413183
8341	0.01024398924
8342	0.0102414292
8343	0.01023825399
8344	0.01023825206
8345	0.01023825105
8346	0.01023619029
8347	0.01023617504
8348	0.0102361688
8349	0.01023616665
8350	0.01023616665
8351	0.01023114173
8352	0.01023113099
8353	0.01023113099
8354	0.01023113099
8355	0.01023111851
8356	0.01023111772
8357	0.01023108806
8358	0.01022726382
8359	0.01022720388
8360	0.01022719261
8361	0.01022610171
8362	0.01022554266
8363	0.01022554058
8364	0.01022553428
8365	0.01022441456
8366	0.01022267007
8367	0.01022266724
8368	0.01022266642
8369	0.01022266632
8370	0.01021611636
8371	0.01021606793
8372	0.01021603383
8373	0.01021603168
8374	0.01021602842
8375	0.01021293262
8376	0.01021292766
8377	0.01021292132
8378	0.01021291007
8379	0.01021287798
8380	0.01021283373
8381	0.01021040602
8382	0.01020897806
8383	0.01020767406
8384	0.01020617251
8385	0.01020610374
8386	0.01020387908
8387	0.01020100524
8388	0.01020099793
8389	0.01020099232
8390	0.01019976634
8391	0.01019976237
8392	0.01019975695
8393	0.01019975412
8394	0.01019974007
8395	0.01019973443
8396	0.01019972882
8397	0.01019948125
8398	0.01019884624
8399	0.01019883561
8400	0.01019882299
8401	0.01019881604
8402	0.01019880688
8403	0.01019879602
8404	0.01019871316
8405	0.01019320354
8406	0.01019319392
8407	0.01019319203
8408	0.01019319015
8409	0.0101889352
8410	0.01018892864
8411	0.0101889264
8412	0.01018892331
8413	0.01018599159
8414	0.0101793147
8415	0.01017742386
8416	0.01017741586
8417	0.01017734046
8418	0.01017200165
8419	0.01017070267
8420	0.01016917743
8421	0.01016560804
8422	0.01016560259
8423	0.01016559613
8424	0.01016555382
8425	0.01016433745
8426	0.01016433578
8427	0.01016433205
8428	0.01016172006
8429	0.01016171504
8430	0.01016034618
8431	0.01016032532
8432	0.01016032305
8433	0.01016032069
8434	0.01016031597
8435	0.01016031464
8436	0.01015924497
8437	0.01015923712
8438	0.01015919862
8439	0.01015919544
8440	0.01015913747
8441	0.01015913555
8442	0.01015913077
8443	0.01015912477
8444	0.01015911874
8445	0.01015911238
8446	0.01015908327
8447	0.01015906952
8448	0.01015904486
8449	0.01015704138
8450	0.01015703753
8451	0.01015702389
8452	0.01015701753
8453	0.01015697804
8454	0.01015694349
8455	0.01015687087
8456	0.01015686659
8457	0.01015274926
8458	0.0101527403
8459	0.01015273923
8460	0.01014932551
8461	0.01014931414
8462	0.01014931289
8463	0.01014930529
8464	0.01014906674
8465	0.01014906638
8466	0.01014906169
8467	0.01014905919
8468	0.01014904458
8469	0.01014796101
8470	0.0101468286
8471	0.01014681411
8472	0.01014680926
8473	0.01014680845
8474	0.01014680345
8475	0.01014680117
8476	0.01014679025
8477	0.01014678191
8478	0.01014671002
8479	0.01014604942
8480	0.01014604673
8481	0.01014604519
8482	0.01014604069
8483	0.01014603584
8484	0.01014536628
8485	0.01014536478
8486	0.01014531745
8487	0.01014529216
8488	0.01014408511
8489	0.01014408064
8490	0.01014407821
8491	0.01014407703
8492	0.01014407171
8493	0.01014405741
8494	0.01014402724
8495	0.0101428696
8496	0.01014151801
8497	0.01014151592
8498	0.01014047683
8499	0.01014045702
8500	0.01014045284
8501	0.01014043973
8502	0.01014043257
8503	0.0101404288
8504	0.01014040856
8505	0.01014040193
8506	0.01014039894
8507	0.0101403939
8508	0.0101403891
8509	0.01014032806
8510	0.01013954422
8511	0.0101395417
8512	0.01013952014
8513	0.0101395197
8514	0.01013951397
8515	0.01013951283
8516	0.01013950712
8517	0.01013510628
8518	0.01013510517
8519	0.01013510013
8520	0.01013509822
8521	0.01013509292
8522	0.01013501903
8523	0.01013361094
8524	0.01013016332
8525	0.01013015883
8526	0.01013015395
8527	0.0101295286
8528	0.01012945901
8529	0.01012889215
8530	0.01012800741
8531	0.01012579023
8532	0.01012276019
8533	0.0101226838
8534	0.01012265913
8535	0.01012133481
8536	0.01011872324
8537	0.01011861773
8538	0.0101185738
8539	0.01011857337
8540	0.01011470865
8541	0.01011305694
8542	0.01011304705
8543	0.01011303187
8544	0.01011302106
8545	0.01011301901
8546	0.01010805511
8547	0.01010625455
8548	0.0101005949
8549	0.01010058869
8550	0.0101005365
8551	0.01010044532
8552	0.01010043862
8553	0.01010043516
8554	0.01010043455
8555	0.0101004312
8556	0.01010042501
8557	0.01010041993
8558	0.01010041854
8559	0.01010036712
8560	0.01010036366
8561	0.01010036037
8562	0.01009860053
8563	0.01009584431
8564	0.01009584326
8565	0.01009580197
8566	0.01009580135
8567	0.01009318402
8568	0.01009317945
8569	0.01009317841
8570	0.0100926169
8571	0.01008819665
8572	0.01008818435
8573	0.01008817737
8574	0.0100873781
8575	0.01008428022
8576	0.01008340902
8577	0.01008340574
8578	0.01008339987
8579	0.01008338767
8580	0.01008335997
8581	0.01008333237
8582	0.01008332924
8583	0.01008332517
8584	0.01008229745
8585	0.01008163845
8586	0.01008161852
8587	0.01008161236
8588	0.01008160984
8589	0.01008160889
8590	0.01008159936
8591	0.01008159889
8592	0.01008159701
8593	0.01008159033
8594	0.01008158345
8595	0.0100815794
8596	0.01008155718
8597	0.01008155137
8598	0.01008154639
8599	0.01008154484
8600	0.01008150843
8601	0.01007969858
8602	0.01007969705
8603	0.01007936826
8604	0.0100769675
8605	0.01007692789
8606	0.01007677265
8607	0.01007383993
8608	0.01007382909
8609	0.01007382787
8610	0.01007115255
8611	0.01007113609
8612	0.01007111346
8613	0.01007109644
8614	0.0100706837
8615	0.01007065907
8616	0.01007065584
8617	0.01006476265
8618	0.01006389789
8619	0.01005800258
8620	0.01005800009
8621	0.01005798825
8622	0.01005798696
8623	0.01005798618
8624	0.01005798254
8625	0.01005797191
8626	0.01005792339
8627	0.01005789498
8628	0.01005783119
8629	0.01005780884
8630	0.01005780726
8631	0.01005780501
8632	0.01005780419
8633	0.01005780371
8634	0.01005779922
8635	0.01004543141
8636	0.01004462983
8637	0.01004462875
8638	0.01004461653
8639	0.01004461394
8640	0.01004461117
8641	0.01004455175
8642	0.01004455101
8643	0.01004450462
8644	0.01004449694
8645	0.01004449526
8646	0.01004348469
8647	0.01004348107
8648	0.01004347851
8649	0.01004346586
8650	0.01004344129
8651	0.01004007064
8652	0.01003869342
8653	0.01003867543
8654	0.01003866924
8655	0.010038659
8656	0.01003710117
8657	0.01003705934
8658	0.01003652628
8659	0.01003652407
8660	0.01003652332
8661	0.01003314982
8662	0.01003043363
8663	0.01003043065
8664	0.01002955046
8665	0.01002596765
8666	0.01002596178
8667	0.01002360568
8668	0.01001959843
8669	0.01001959588
8670	0.01001734414
8671	0.01001734168
8672	0.01001732487
8673	0.01001676609
8674	0.01000946273
8675	0.01000945695
8676	0.01000944435
8677	0.0100089818
8678	0.01000713623
8679	0.01000107185
8680	0.01000034387
8681	0.01000032871
8682	0.009997770587
8683	0.009997765996
8684	0.009997760929
8685	0.009997750511
8686	0.009997067566
8687	0.009996156782
8688	0.009996120475
8689	0.009996120116
8690	0.009996108903
8691	0.009996000779
8692	0.009995998681
8693	0.009995996332
8694	0.009995995066
8695	0.009995990018
8696	0.009995969046
8697	0.009995958937
8698	0.009995954651
8699	0.009995950921
8700	0.009995615408
8701	0.0099952528
8702	0.009995244714
8703	0.009995242882
8704	0.00999372906
8705	0.009993707998
8706	0.009993102844
8707	0.009993097958
8708	0.009992936082
8709	0.009988120088
8710	0.00998799024
8711	0.009987413765
8712	0.009987405841
8713	0.009987403972
8714	0.009987378552
8715	0.009985910646
8716	0.00998541965
8717	0.009984035133
8718	0.009984029975
8719	0.009984025697
8720	0.009984019928
8721	0.00998400766
8722	0.009983980355
8723	0.009983969354
8724	0.009982711048
8725	0.009982688671
8726	0.009982500331
8727	0.00998249416
8728	0.009982484299
8729	0.009982483279
8730	0.009982476284
8731	0.009979150792
8732	0.009978991053
8733	0.009974392475
8734	0.0099718817
8735	0.009971475636
8736	0.009971473979
8737	0.009968808658
8738	0.009968718368
8739	0.009968716988
8740	0.009968715603
8741	0.009966980104
8742	0.009961091153
8743	0.009961035393
8744	0.009961024293
8745	0.00996099632
8746	0.009958895721
8747	0.009958882248
8748	0.009958879003
8749	0.009958861346
8750	0.009958845963
8751	0.009958796664
8752	0.009957665823
8753	0.009957606845
8754	0.009955741967
8755	0.009953390099
8756	0.009953386073
8757	0.009953379932
8758	0.009951306033
8759	0.009951244693
8760	0.009951237254
8761	0.009950351817
8762	0.00994328943
8763	0.009943280834
8764	0.009942602141
8765	0.009942571001
8766	0.009937278953
8767	0.009937277439
8768	0.009935604167
8769	0.009935604107
8770	0.009935601019
8771	0.00993462056
8772	0.009934584542
8773	0.009932859995
8774	0.00993285928
8775	0.009932857446
8776	0.009932855195
8777	0.009932850214
8778	0.009932850214
8779	0.009932847971
8780	0.009930375211
8781	0.009930368402
8782	0.009930327511
8783	0.009930315898
8784	0.009929885968
8785	0.009924765108
8786	0.009923947291
8787	0.009923927443
8788	0.009922540083
8789	0.009921732631
8790	0.009918991984
8791	0.009918331183
8792	0.009918328517
8793	0.00991829225
8794	0.009917043716
8795	0.009917043251
8796	0.009917034345
8797	0.009917023721
8798	0.009917018332
8799	0.009917009012
8800	0.009916674164
8801	0.009916662791
8802	0.009916656106
8803	0.009916536406
8804	0.009916515019
8805	0.009916509138
8806	0.009916506255
8807	0.00991099655
8808	0.009910995526
8809	0.009910994461
8810	0.009910986628
8811	0.009910913406
8812	0.009910904688
8813	0.009910893758
8814	0.009908802813
8815	0.009907473597
8816	0.009906166561
8817	0.009906133753
8818	0.009905186113
8819	0.009905180445
8820	0.009905177342
8821	0.009905172999
8822	0.009905171602
8823	0.009905114611
8824	0.009905048136
8825	0.009905023494
8826	0.00990501611
8827	0.009905014073
8828	0.009905010616
8829	0.009905010346
8830	0.009905005239
8831	0.00990500042
8832	0.009904994238
8833	0.00990496365
8834	0.009904118071
8835	0.009902184496
8836	0.009902179092
8837	0.009902151282
8838	0.009901560318
8839	0.00990006173
8840	0.009900050361
8841	0.009900048825
8842	0.0098986393
8843	0.009898488004
8844	0.009898487487
8845	0.009898456447
8846	0.009898450765
8847	0.009898435477
8848	0.009898432656
8849	0.009898428252
8850	0.009898365692
8851	0.009898365692
8852	0.009898363493
8853	0.009896383062
8854	0.009895478741
8855	0.009893720592
8856	0.009889849932
8857	0.009888645622
8858	0.00988861947
8859	0.009887813508
8860	0.00988773076
8861	0.009887729934
8862	0.009887725617
8863	0.009887714933
8864	0.009887701135
8865	0.009887694746
8866	0.009887682317
8867	0.009887675421
8868	0.009887671237
8869	0.00988766974
8870	0.009886809506
8871	0.009885811855
8872	0.009885804648
8873	0.009885796073
8874	0.009885351623
8875	0.009885336335
8876	0.009881893344
8877	0.009876670577
8878	0.009872779954
8879	0.009872699557
8880	0.009872696262
8881	0.009872693732
8882	0.009872683643
8883	0.009872674734
8884	0.009872672295
8885	0.009871612688
8886	0.009871604171
8887	0.009871601435
8888	0.009871601023
8889	0.00987159484
8890	0.009871591019
8891	0.009871588803
8892	0.009871588803
8893	0.009871506073
8894	0.009869663894
8895	0.009864465723
8896	0.009861109054
8897	0.009861033439
8898	0.009861030058
8899	0.009861024114
8900	0.009860988799
8901	0.009860982118
8902	0.009860970922
8903	0.009860668091
8904	0.009860653175
8905	0.009860647195
8906	0.009860092719
8907	0.009860082506
8908	0.009860076321
8909	0.009858294254
8910	0.00985829331
8911	0.009858212699
8912	0.009858211088
8913	0.009855132438
8914	0.009855065573
8915	0.00985499283
8916	0.009854991581
8917	0.009854985103
8918	0.009854982085
8919	0.009854973242
8920	0.0098549709
8921	0.009853928381
8922	0.00984940919
8923	0.009846209431
8924	0.009846205154
8925	0.00984610282
8926	0.009846096821
8927	0.009846094558
8928	0.009846090418
8929	0.009846085727
8930	0.009846079177
8931	0.009845277115
8932	0.00984526791
8933	0.00984481866
8934	0.009844801485
8935	0.009844618503
8936	0.009844615771
8937	0.009842572616
8938	0.009842562346
8939	0.009842551937
8940	0.009839084895
8941	0.009839082882
8942	0.009839074249
8943	0.009839071353
8944	0.00983733863
8945	0.009837333062
8946	0.00983730726
8947	0.009837287505
8948	0.009837271267
8949	0.0098372178
8950	0.009837210767
8951	0.009837207998
8952	0.009837205939
8953	0.009837037607
8954	0.009836998476
8955	0.009834492999
8956	0.009834410018
8957	0.009832786931
8958	0.009831506789
8959	0.009831502144
8960	0.009831486048
8961	0.009830778454
8962	0.009830774704
8963	0.009830746341
8964	0.009830286825
8965	0.009830278613
8966	0.00983027818
8967	0.009830275959
8968	0.009826692444
8969	0.009826666585
